id,url,name,genre,director,contentRating,datePublished,keywords,description,averageRating,ratingCount,releasedCountry,duration
5079,https://www.imdb.com//title/tt7779590/?ref_=tt_rec_tti,Euforia,"D, r, a, m, a",Valeria Golino,,2018,title directed by female,"Euforia is a movie starring Riccardo Scamarcio, Valerio Mastandrea, and Isabella Ferrari. -A difficult situation gives two distant brothers the opportunity to get to know each other better. Matteo is a successful young entrepreneur,...",6.4,113,Italy,1h55m
5080,https://www.imdb.com//title/tt0061876/?ref_=tt_rec_tti,Komissar,"Drama, War",Aleksandr Askoldov,,1988,"army,jewish family,birth,commissar,red army","Komissar is a movie starring Nonna Mordyukova, Rolan Bykov, and Raisa Nedashkovskaya. Klavdia Vavilova, a Red Army cavalry commissar, is waylaid by an unexpected pregnancy. She stays with a Jewish family to give birth and is...",7.6,1165,Finland,1h50m
5081,https://www.imdb.com//title/tt1370889/?ref_=tt_rec_tti,Talhotblond:,"Documentary, Thriller",Barbara Schroeder,R,2009,"murder,internet,f rated","Talhotblond: is a movie starring Steve Clement, Thomas Montgomery, and Ken Case. This is the true story of a love triangle that takes place entirely online. Lies lead to murder in real life, as a teenage vixen (screen name...",6.8,2631,USA,1h23m
5082,https://www.imdb.com//title/tt4935446/?ref_=tt_rec_tti,Heart of a Dog,"D, o, c, u, m, e, n, t, a, r, y",Laurie Anderson,Not Rated,2015,"dog,collage,love,death of dog,sorrow","Heart of a Dog is a movie starring Laurie Anderson, Archie, and Jason Berg. Multimedia artist Laurie Anderson reflects on her relationship with her beloved terrier Lolabelle.",7.1,1741,USA,1h15m
5083,https://www.imdb.com//title/tt2657262/?ref_=tt_rec_tti,Star-Crossed,"Drama, Romance, Sci-Fi",,,2014,,"Star-Crossed is a TV series starring Aimee Teegarden, Matt Lanter, and Grey Damon. About an epic romance between a human girl and an alien boy when he and others of his kind are integrated into a suburban high school 10 years after...",7.4,15665,2014,
5084,https://www.imdb.com//title/tt0386676/?ref_=tt_rec_tti,The Office,"C, o, m, e, d, y",,TV-PG,2005,"office,mockumentary,job,employment,sitcom","The Office is a TV series starring Steve Carell, Jenna Fischer, and John Krasinski. A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium.",8.8,268818,2005–2013,
5085,https://www.imdb.com//title/tt0076868/?ref_=tt_rec_tti,Valentino,"Biography, Drama",Ken Russell,R,1977,"male frontal nudity,unconsciousness,man dancing with a man,little boy,funeral wreath","Valentino is a movie starring Rudolf Nureyev, Leslie Caron, and Michelle Phillips. In 1926 the tragic and untimely death of a silent screen actor caused female moviegoers to riot in the streets and in some cases to commit suicide -...",6.2,1422,UK,2h8m
5086,https://www.imdb.com//title/tt0798841/?ref_=tt_rec_tti,Men,"T, h, r, i, l, l, e, r",Shaohong Li,,2007,,,5.3,71,China,
5087,https://www.imdb.com//title/tt0061733/?ref_=tt_rec_tti,The Gruesome Twosome,"Horror, Mystery, Thriller",Herschell Gordon Lewis,Not Rated,1967,"wig,wig store,scalping,violence,notoriety","The Gruesome Twosome is a movie starring Elizabeth Davis, Gretchen Wells, and Chris Martell. A demented, elderly woman has her mentally retarded son kill and scalp various young women to use their hair for her wig shop while a...",5.1,760,USA,1h12m
5088,https://www.imdb.com//title/tt0330691/?ref_=tt_rec_tti,Il cartaio,"Horror, Mystery, Thriller",Dario Argento,Not Rated,2004,"serial killer,psychopathic killer,psychopath,homicidal maniac,slasher","Il cartaio is a movie starring Stefania Rocca, Liam Cunningham, and Silvio Muccino. A Rome policewoman teams up with a British Interpol agent to find a crafty serial killer whom plays a taunting game of cat-and-mouse with the police...",4.9,4524,Italy,1h43m
5089,https://www.imdb.com//title/tt0478304/?ref_=tt_rec_tti,The Tree of Life,"Drama, Fantasy",Terrence Malick,PG-13,2011,"waco texas,1950s,strict father,loss of innocence,growing up","The Tree of Life is a movie starring Brad Pitt, Sean Penn, and Jessica Chastain. The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.",6.8,152948,France,2h19m
5090,https://www.imdb.com//title/tt0048690/?ref_=tt_rec_tti,Tall Man Riding,"W, e, s, t, e, r, n",Lesley Selander,Approved,1955,"year 1892,yaqui indian,buxom,yaqui,rifle","Tall Man Riding is a movie starring Randolph Scott, Dorothy Malone, and Peggie Castle. Larry Madden returns after several years still vowing to avenge himself against the humiliating whipping he received at the hands of cattle baron...",6.4,560,USA,1h23m
5091,https://www.imdb.com//title/tt0095334/?ref_=tt_rec_tti,Howling IV: The Original Nightmare,"H, o, r, r, o, r",,R,,"small town,adultery,priest,seduction,werewolf bite","Howling IV: The Original Nightmare is a video starring Romy Windsor, Michael T. Weiss, and Antony Hamilton. A successful author moves to a new town after suffering a mental breakdown and is tormented by demons and werewolves.",3.5,2204,,
5092,https://www.imdb.com//title/tt0096030/?ref_=tt_rec_tti,Salsa,"Romance, Music",Boaz Davidson,PG,1988,"salsa,dancing,dance,bikini,female nudity","Salsa is a movie starring Draco Rosa, Rodney Harvey, and Magali Alvarado. Fatherless barrio Puertorican Rico is a menial car mechanic by day, but lives for the nights, when he dances and dates hot dancing girls, cockily convinced...",4.9,967,USA,1h37m
5093,https://www.imdb.com//title/tt0049933/?ref_=tt_rec_tti,Walk the Proud Land,"Biography, Western",Jesse Hibbs,Approved,1956,"geronimo,arizona territory,apache territory,chiricahua apache,san carlos reservation arizona","Walk the Proud Land is a movie starring Audie Murphy, Anne Bancroft, and Pat Crowley. An agent sent from Washington in 1874 takes charge of an Apache reservation and has the oppressive US Army back off, which creates conflicts and...",6.8,567,USA,1h28m
5094,https://www.imdb.com//title/tt1146325/?ref_=tt_rec_tti,Singh Is Kinng,"Action, Comedy, Crime, Drama, Romance",Anees Bazmee,Not Rated,2008,"redemption,physical comedy,misunderstanding,intentionally misspelled title,australia","Singh Is Kinng is a movie starring Akshay Kumar, Katrina Kaif, and Om Puri. A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the Kinng of the Australian underworld.",5.8,12502,USA,2h15m
5095,https://www.imdb.com//title/tt5372268/?ref_=tt_rec_tti,Medusa's Ankles,"Short, Drama",Bonnie Wright,,2018,,"Medusa's Ankles is a short starring Jason Isaacs, Kerry Fox, and Anna Shaffer. A classics professor finds herself enticed by a Matisse print and becomes enamored with its owner, hairdresser Lucian.",7.5,39,UK,21m
5096,https://www.imdb.com//title/tt1921078/?ref_=tt_rec_tti,Saint Petersburg,"Adventure, Comedy, Drama",Behruz Afkhami,,2010,"russia,saint petersburg","Saint Petersburg is a movie starring Peyman Ghassemkhani, Mohsen Tanabandeh, and Bahareh Rahnama. A newly released prisoner and an ostensibly rich youth become aware of the place of the Russian Tsar's long lost treasure by a twist...",6.5,2154,Iran,2h
5097,https://www.imdb.com//title/tt0103634/?ref_=tt_rec_tti,Aileen Wuornos: The Selling of a Serial Killer,"Documentary, Crime",Nick Broomfield,R,1994,"female serial killer,killer,humiliation,rape,self defense","Aileen Wuornos: The Selling of a Serial Killer is a movie starring Jesse 'The Human Bomb' Aviles, Nick Broomfield, and Cannonball. 1992, Florida, USA. Aileen Wuornos is claimed to be the world's first female serial killer.",7,2308,USA,1h27m
5098,https://www.imdb.com//title/tt0086593/?ref_=tt_rec_tti,Without a Trace,"Drama, Mystery",Stanley R. Jaffe,PG,1983,"detective,brooklyn new york city,father son relationship,brooklyn bridge,pedophile","Without a Trace is a movie starring Kate Nelligan, Judd Hirsch, and David Dukes. This film, centering on a child's abduction, casts Kate Nelligan as the distraught mother who lashes out at the police (in the person of a relentless...",7,1622,USA,2h
5099,https://www.imdb.com//title/tt1562328/?ref_=tt_rec_tti,Ting shuo,"Drama, Romance",Fen-fen Cheng,,2009,"street performance,deaf girl,delivery boy,hearing impaired,swimming competition","Ting shuo is a movie starring Eddie Peng, Ivy Yi-Han Chen, and Michelle Chen. A delivery Boy falls for a young girl who is hearing impaired. Comparing themselves with ""water birds"" and trees, together they are going to break the...",7.5,2313,Taiwan,1h49m
5100,https://www.imdb.com//title/tt4574334/?ref_=tt_rec_tti,Stranger Things,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",,TV-14,2016,"government conspiracy,mk ultra,cover up,monster,1980s","Stranger Things is a TV series starring Millie Bobby Brown, Finn Wolfhard, and Winona Ryder. When a young boy disappears, his mother, a police chief, and his friends must confront terrifying forces in order to get him back.",8.9,526337,2016– ,
5101,https://www.imdb.com//title/tt0096472/?ref_=tt_rec_tti,Hok hau fung wan,"Action, Crime, Drama, Thriller",Ringo Lam,,1988,,"Hok hau fung wan is a movie starring Fennie Yuen, Roy Cheung, and Damian Lau. A young schoolgirl gets involved in the triads of Hong Kong after a classmate is killed in a fight.",7.2,278,Hong Kong,1h41m
5102,https://www.imdb.com//title/tt0088763/?ref_=tt_rec_tti,Back to the Future,"Adventure, Comedy, Sci-Fi",Robert Zemeckis,PG,1985,"time travel,delorean,time travel comedy,time machine,future","Back to the Future is a movie starring Michael J. Fox, Christopher Lloyd, and Lea Thompson. Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his...",8.5,890619,USA,1h56m
5103,https://www.imdb.com//title/tt0056197/?ref_=tt_rec_tti,The Longest Day,"Action, Drama, History, War",,G,1962,"world war two,invasion,d day,normandy,allies","The Longest Day is a movie starring John Wayne, Robert Ryan, and Richard Burton. The events of D-Day, told on a grand scale from both the Allied and German points of view.",7.8,47775,USA,2h58m
5104,https://www.imdb.com//title/tt7017474/?ref_=tt_rec_tti,Ferrari 312B: Where the Revolution Begins,"Documentary, History, Sport",Andrea Marini,Not Rated,2017,,"Ferrari 312B: Where the Revolution Begins is a movie starring Paolo Barilla, Gerhard Berger, and Bob Constanduros. In a race against time and all odds, the revolutionary F1 racing car Ferrari 312B will get back on the Monaco...",6,121,Italy,1h25m
5105,https://www.imdb.com//title/tt5719268/?ref_=tt_rec_tti,"Million Dollars, But...","C, o, m, e, d, y",,,2015,,"Million Dollars, But... is a TV series starring Burnie Burns, Gavin Free, and Barbara Dunkelman. Each episode, three friends come up with one insane scenario each to see if the other two would do it for $1,000,000.",8.3,461,2015– ,
5106,https://www.imdb.com//title/tt0062695/?ref_=tt_rec_tti,Baisers volés,"Comedy, Drama, Romance",François Truffaut,R,1968,"private detective,telephone booth,fired from the job,young man,hotel room","Baisers volés is a movie starring Jean-Pierre Léaud, Claude Jade, and Delphine Seyrig. After being discharged from the army, Antoine Doinel centers a screwball comedy where he applies for different jobs and tries to make sense of...",7.8,9964,USA,1h30m
5107,https://www.imdb.com//title/tt0107417/?ref_=tt_rec_tti,Dead Connection,"Crime, Drama, Thriller",Nigel Dick,R,1994,"man beats up a woman,man murders a woman,serial murder,motel,murder","Dead Connection is a movie starring Michael Madsen, Lisa Sinclair, and Paul Leslie Disley. After a series of murders in motel rooms are connected, a cop, Dickson, heads out on the trail to find a serial killer. He discovers that he...",4.8,475,UK,1h33m
5108,https://www.imdb.com//title/tt9060276/?ref_=tt_rec_tti,Aglama anne,"D, r, a, m, a",,,2018,"turkey,istanbul,family relationships,mother,mother daughter relationship","Aglama anne is a TV series starring Birce Akalay, Özlem Yilmaz, and Cansel Elcin. Aglama Anne (Crying Mom) living in high school for a one-night love for fun at night, Zeynep will suffer for many years later. Zeynep will get...",7.2,56,2018– ,
5109,https://www.imdb.com//title/tt0071517/?ref_=tt_rec_tti,Foxy Brown,"Action, Crime, Thriller",Jack Hill,R,1974,"revenge,blaxploitation,black woman,black hero,cult film","Foxy Brown is a movie starring Pam Grier, Antonio Fargas, and Peter Brown. A voluptuous black woman takes a job as a high-class prostitute in order to get revenge on the mobsters who murdered her boyfriend.",6.5,7608,USA,1h32m
5110,https://www.imdb.com//title/tt0044509/?ref_=tt_rec_tti,"Come Back, Little Sheba","Drama, Romance",Daniel Mann,Approved,1953,"alcoholic,chiropractor,infatuation,dysfunctional marriage,drunkenness","Come Back, Little Sheba is a movie starring Burt Lancaster, Shirley Booth, and Terry Moore. An emotionally remote recovering alcoholic and his dowdy, unambitious wife face a personal crisis when they take in an attractive lodger.",7.7,3879,USA,1h39m
5111,https://www.imdb.com//title/tt6023242/?ref_=tt_rec_tti,Ruthless,"T, h, r, i, l, l, e, r",Goran Dukic,,2018,,,,,USA,
5112,https://www.imdb.com//title/tt5017936/?ref_=tt_rec_tti,Prodigy,"Drama, Sci-Fi, Thriller",,TV-MA,2018,,"Prodigy is a movie starring Richard Neil, Savannah Liles, and Jolene Andersen. A psychologist engages a dangerous, young genius in a battle of wits -- unaware of the supernatural power the girl possesses, or that her life hangs in...",6.2,3289,USA,1h20m
5113,https://www.imdb.com//title/tt0064253/?ref_=tt_rec_tti,Downhill Racer,"Drama, Sport",Michael Ritchie,M/PG,1970,"skiing,based on novel,injury,downhill racer,narcissism","Downhill Racer is a movie starring Robert Redford, Gene Hackman, and Camilla Sparv. Quietly cocky Robert Redford joins U.S. ski team as downhill racer and clashes with the team's coach, played by Gene Hackman. Lots of good skiing...",6.5,3519,Canada,1h41m
5114,https://www.imdb.com//title/tt0111264/?ref_=tt_rec_tti,Spitfire,"Action, Adventure",Albert Pyun,R,1995,"breasts,rome italy,james bond type character,female action hero,superspy","Spitfire is a movie starring Lance Henriksen, Debra Jo Fondren, and Sarah Douglas. A sultry assassin is the target of two separate operatives in this globe-trotting action flick shot on location in the Bahamas, Athens, Rome and Hong...",6.2,952,USA,1h35m
5115,https://www.imdb.com//title/tt6484982/?ref_=tt_rec_tti,Newton,"D, r, a, m, a",Amit Masurkar,Not Rated,2017,"election,officer,honesty,duty,forest","Newton is a movie starring Rajkummar Rao, Pankaj Tripathi, and Anjali Patil. A government clerk on election duty in the conflict ridden jungle of Central India tries his best to conduct free and fair voting despite the apathy of...",7.8,10633,India,1h46m
5116,https://www.imdb.com//title/tt0051840/?ref_=tt_rec_tti,Lafayette Escadrille,"Drama, Romance, War",William A. Wellman,Approved,1958,"fistfight,exploding airplane,airplane shot down,airplane accident,male prostitute","Lafayette Escadrille is a movie starring Tab Hunter, Clint Eastwood, and Etchika Choureau. American youth and flying ace flies for France in World War I; meets & loves a French girl & prostitute.",5.8,554,USA,1h33m
5117,https://www.imdb.com//title/tt6173902/?ref_=tt_rec_tti,Hulk: Where Monsters Dwell,"Animation, Action, Fantasy, Sci-Fi",Mitch Schauer,PG,2016,"doctor strange,halloween,team,the incredible hulk,football player costume","Hulk: Where Monsters Dwell is a video starring Fred Tatasciore, Liam O'Brien, and Jesse Burch. Doctor Strange and a team of monsters must help the Hulk overcome his dream self in order to defeat Nightmare on Halloween night.",5.4,642,,
5118,https://www.imdb.com//title/tt0904128/?ref_=tt_rec_tti,Prom Wars: Love Is a Battlefield,"C, o, m, e, d, y",Phil Price,R,2008,"bare chested male,boxer shorts,male bonding,homosexual subtext,homoeroticism","Prom Wars: Love Is a Battlefield is a movie starring Raviv Ullman, Rachelle Lefevre, and Alia Shawkat. After silver spoon Geoffrey tricks arranged socialite date Diana Riggs into dumping waitering commoner lover Percy, she seeks...",5.6,465,Canada,1h30m
5119,https://www.imdb.com//title/tt1990218/?ref_=tt_rec_tti,Adventures Into the Woods: A Sexy Musical,"Comedy, Fantasy, Musical",Rolfe Kanefsky,Not Rated,2012,softcore,"Adventures Into the Woods: A Sexy Musical is a movie starring Kristian Steel, Catherine Annette, and Ariauna Albright. EMMANUELLE IN WONDERLAND is a love letter to Hollywood and Broadway musicals of the past. While participation in...",5.7,90,USA,1h40m
5120,https://www.imdb.com//title/tt0157183/?ref_=tt_rec_tti,West Beyrouth (À l'abri les enfants),"Comedy, Drama, Romance, War",Ziad Doueiri,PG-13,1998,"school,super 8,white flag,high school,civil war","West Beyrouth (À l'abri les enfants) is a movie starring Rami Doueiri, Naamar Sahli, and Mohamad Chamas. In April, 1975, civil war breaks out; Beirut is partitioned along a Moslem-Christian line. Tarek is in high school, making...",7.8,2833,Norway,1h45m
5121,https://www.imdb.com//title/tt2938956/?ref_=tt_rec_tti,The Transporter Refueled,"Action, Adventure, Crime, Thriller",Camille Delamarre,PG-13,2015,"car,driver,car stunt,private jet,airfield","The Transporter Refueled is a movie starring Ed Skrein, Loan Chabanol, and Ray Stevenson. In the south of France, former special-ops mercenary Frank Martin enters into a game of chess with a femme-fatale and her three sidekicks who...",5.2,34998,USA,1h36m
5122,https://www.imdb.com//title/tt0060196/?ref_=tt_rec_tti,"Il buono, il brutto, il cattivo","W, e, s, t, e, r, n",Sergio Leone,R,1966,"spaghetti western,new mexico territory,sonora mexico,mexico,arizona desert","Il buono, il brutto, il cattivo is a movie starring Clint Eastwood, Eli Wallach, and Lee Van Cleef. A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote...",8.9,596091,USA,2h58m
5123,https://www.imdb.com//title/tt0216930/?ref_=tt_rec_tti,My 5 Wives,"C, o, m, e, d, y",Sidney J. Furie,R,2000,"utah,frame up,casino,divorce,banker","My 5 Wives is a movie starring Rodney Dangerfield, Andrew Dice Clay, and John Byner. Monte Peterson, a rich real-estate developer, is going through his third divorce. His friend Ray has found a good site for a ski resort in Utah,...",4.2,1298,USA,1h40m
5124,https://www.imdb.com//title/tt0052188/?ref_=tt_rec_tti,She Gods of Shark Reef,"A, d, v, e, n, t, u, r, e",Roger Corman,Approved,1961,"shark,pearls,murder,sacrifice,beefcake","She Gods of Shark Reef is a movie starring Bill Cord, Don Durant, and Lisa Montell. Two brothers, one wanted for murder, are shipwrecked on an island inhabited by nubile young women who have amassed a valuable cache of pearls.",2.5,781,USA,1h3m
5125,https://www.imdb.com//title/tt0119807/?ref_=tt_rec_tti,Nothing to Lose,"Action, Adventure, Comedy, Crime",Steve Oedekerk,R,1997,"neo screwball comedy,robber,boss,robbery,ghetto","Nothing to Lose is a movie starring Martin Lawrence, Tim Robbins, and John C. McGinley. When a man (Robbins) believes he has discovered that his wife is having an affair with his boss, it sets off a chain reaction of events. First...",6.7,40455,USA,1h38m
5126,https://www.imdb.com//title/tt0199912/?ref_=tt_rec_tti,The Order of the Black Eagle,"Action, Adventure, Thriller",Worth Keeter,R,1988,"spy,nazi,hitler,terrorist group,terrorism","The Order of the Black Eagle is a movie starring Ian Hunter, C.K. Bibby, and William T. Hicks. A James Bondish spy and his female assistant infiltrate a group of South American Nazis who have kept Hitler alive until they take over...",4.5,285,USA,1h33m
5127,https://www.imdb.com//title/tt0068617/?ref_=tt_rec_tti,Fuzz,"Action, Comedy, Crime, Drama, Mystery, Thriller",Richard A. Colla,PG,1972,"kicked in the balls,deaf man,bomber,police,detective","Fuzz is a movie starring Burt Reynolds, Raquel Welch, and Jack Weston. Police in Boston search for a mad bomber trying to extort money from the city.",5.5,1308,UK,1h32m
5128,https://www.imdb.com//title/tt0221469/?ref_=tt_rec_tti,La parte bassa,"D, o, c, u, m, e, n, t, a, r, y",Claudio Caligari,,,,,,,,
5129,https://www.imdb.com//title/tt0790788/?ref_=tt_rec_tti,The Yellow Wallpaper,"T, h, r, i, l, l, e, r",Logan Thomas,Not Rated,2012,,"The Yellow Wallpaper is a movie starring Aric Cushing, Juliet Landau, and Dale Dickey. After a devastating fire, Charlotte and John rent a countryside house and attempt to start life over, though Charlotte, upon seeing visions of...",6.6,1673,USA,1h55m
5130,https://www.imdb.com//title/tt0037101/?ref_=tt_rec_tti,"Murder, My Sweet","Crime, Drama, Film-Noir, Mystery, Thriller",Edward Dmytryk,Approved,1945,"jade necklace,stolen jewelry,man in undershirt,investigator,stepmother","Murder, My Sweet is a movie starring Dick Powell, Claire Trevor, and Anne Shirley. After being hired to find an ex-con's former girlfriend, Philip Marlowe is drawn into a deeply complex web of mystery and deceit.",7.6,10251,USA,1h35m
5131,https://www.imdb.com//title/tt8793968/?ref_=tt_rec_tti,Stations,"Documentary, Short",Julien Huger,,2018,,,6.8,43,France,24m
5132,https://www.imdb.com//title/tt0135804/?ref_=tt_rec_tti,Bife 'Titanik',"D, r, a, m, a",Emir Kusturica,,,based on novel,,6.2,195,,1h1m
5133,https://www.imdb.com//title/tt1191971/?ref_=tt_rec_tti,Zone of the Dead,"Action, Horror, Sci-Fi",,R,2010,"zombie,survival horror,zombie attack,shotgun,serbia","Zone of the Dead is a movie starring Ken Foree, Kristina Klebe, and Emilio Roso. InterPol agents must join forces with dangerous prisoner to fight zombie hordes.",4,2918,USA,1h41m
5134,https://www.imdb.com//title/tt2425886/?ref_=tt_rec_tti,Chilling Visions: 5 Senses of Fear,"H, o, r, r, o, r",,Not Rated,2015,"anthology,f rated,fear,stabbed with a pencil,telephone","Chilling Visions: 5 Senses of Fear is a movie starring Symba, J.P. Valenti, and Nicholas Tucci. From the people that brought you Steve Niles' Remains and Dead Souls comes a terrifying new anthology film based on the human senses...",5,1077,Japan,1h28m
5135,https://www.imdb.com//title/tt0040802/?ref_=tt_rec_tti,Smart Girls Don't Talk,"Crime, Music, Mystery",Richard L. Bare,Passed,1948,"gambler,wound,song,singing,brother sister relationship","Smart Girls Don't Talk is a movie starring Virginia Mayo, Bruce Bennett, and Robert Hutton. Linda Vickers gets mixed up with gambler Marty Fain. One of Fain's henchmen uses her car in a killing, and the police come around asking...",6.5,205,USA,1h21m
5136,https://www.imdb.com//title/tt1217059/?ref_=tt_rec_tti,One in the Gun,"T, h, r, i, l, l, e, r",Rolfe Kanefsky,,2011,"cleavage,scantily clad female,topless female nudity,breasts,bare breasts","One in the Gun is a movie starring Steven Man, Katherine Randolph, and Steven Bauer. When Mickey Lewis, a homeless struggling artist crosses paths with Katrina, the beautiful rich wife of Arthur Webb and is enlisted to paint their...",3.9,202,USA,1h32m
5137,https://www.imdb.com//title/tt8459250/?ref_=tt_rec_tti,Shéhérazade,"Drama, Romance, Thriller",Jean-Bernard Marlin,,2018,"2010s,one word title,archive footage,begins with prisoner release,paroled convict","Shéhérazade is a movie starring Dylan Robert, Kenza Fortas, and Idir Azougli. Zachary, 17 years old, gets out of jail. Rejected by his mother, he hangs out in the mean streets of Marseille. This is where he meets Shéhérazade.",7.2,196,France,1h49m
5138,https://www.imdb.com//title/tt5603172/?ref_=tt_rec_tti,All Japan: Episode II 3.18 Grand Convention -The Force of the People Awakens,"D, o, c, u, m, e, n, t, a, r, y",Kazuhide Uekusa,,2016,"unification,force,convention,democracy,vote","All Japan: Episode II 3.18 Grand Convention -The Force of the People Awakens is a video starring Kazuyuki Azusawa, Satsuki Eda, and Katsumasa Haranaka. A documentary leading Japanese voters and citizens to unite against Abe regime...",8.8,283,,
5139,https://www.imdb.com//title/tt0085088/?ref_=tt_rec_tti,Scarecrow and Mrs. King,"A, d, v, e, n, t, u, r, e",,,1983,"woman,housewife,spy,helicopter,famous theme","Scarecrow and Mrs. King is a TV series starring Kate Jackson, Bruce Boxleitner, and Beverly Garland. The adventures of a housewife and a spy, with whom she fell in love.",7.1,1987,1983–1987,
5140,https://www.imdb.com//title/tt4311466/?ref_=tt_rec_tti,Lushui Hongyan,"R, o, m, a, n, c, e",Xixi Gao,,2014,,"Lushui Hongyan is a movie starring Yifei Liu, Rain, and Haiying Sun. The film is adapted from the novel writer Zhang Xiaoxian the roots of dew. For Love or Money is a Chinese romance film directed by Gao Xixi and starring Liu Yifei...",6,132,China,1h38m
5141,https://www.imdb.com//title/tt3110770/?ref_=tt_rec_tti,Road Hard,"C, o, m, e, d, y",,Not Rated,2015,"girl in panties,red panties,panties,stand up comedy","Road Hard is a movie starring Adam Carolla, David Alan Grier, and Jay Mohr. Following an expensive divorce and the cancellation of his TV show, a stand-up comic is forced to go back on the road to provide for his daughter.",6.1,1626,USA,1h38m
5142,https://www.imdb.com//title/tt5445074/?ref_=tt_rec_tti,Pass Thru,"Drama, Fantasy, Sci-Fi",Neil Breen,,2016,"donald trump character,crowdfunded,anti trump film,mexican,black woman","Pass Thru is a movie starring Neil Breen, Viad, and Kathy Corpus. A messianic entity from the future travels to modern-day earth to wipe out 300,000,000 ""bad people"" and usher in a new era of peace.",5.5,918,USA,1h30m
5143,https://www.imdb.com//title/tt1386588/?ref_=tt_rec_tti,The Other Guys,"Action, Comedy, Crime",Adam McKay,PG-13,2010,"detective,police,new york city,investigation,capitalist","The Other Guys is a movie starring Will Ferrell, Mark Wahlberg, and Derek Jeter. Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as...",6.7,214898,USA,1h47m
5144,https://www.imdb.com//title/tt1977892/?ref_=tt_rec_tti,Pretty Rosebud,"D, r, a, m, a",Oscar Torre,,2015,"husband wife relationship,strict father,meek mother,church confession,adulterous wife","Pretty Rosebud is a movie starring Chuti Tiu, Kipp Shiotani, and Dana Lee. A career woman stuck in an unhappy marriage struggles to find happiness living in a fishbowl, where cultural and religious traditions are smothering a woman...",6.6,397,USA,1h21m
5145,https://www.imdb.com//title/tt2186848/?ref_=tt_rec_tti,Landmine Goes Click,"Action, Crime, Drama, Thriller",Levan Bakhia,TV-MA,2015,"tied feet,survive,rape and revenge,nudity,rape","Landmine Goes Click is a movie starring Sterling Knight, Spencer Locke, and Dean Geyer. Trapped standing on an armed landmine, an American tourist is forced to watch helplessly while his girlfriend is terrorized and brutally...",6,4291,USA,1h45m
5146,https://www.imdb.com//title/tt0037330/?ref_=tt_rec_tti,The Suspect,"Drama, Thriller",Robert Siodmak,Approved,1945,"gothic noir,father,son,mother,suspected murder","The Suspect is a movie starring Charles Laughton, Ella Raines, and Dean Harens. In 1902 London, unhappily married Philip Marshall meets young Mary Gray, who is unemployed and depressed. Their deepening friendship, though physically...",7.5,1364,UK,1h25m
5147,https://www.imdb.com//title/tt7560830/?ref_=tt_rec_tti,Don't Fuck in the Woods 2,"H, o, r, r, o, r",Shawn Burkett,,,,,,,,
5148,https://www.imdb.com//title/tt6908536/?ref_=tt_rec_tti,Sky Hunter,"Action, Drama, Romance, Thriller, War",Chen Li,,2017,,"Sky Hunter is a movie starring Bingbing Fan, Chen Li, and Tomer Oz. After graduating from flight school, a group of pilots join an elite military group.",7.2,1060,USA,1h55m
5149,https://www.imdb.com//title/tt0040662/?ref_=tt_rec_tti,Oliver Twist,"D, r, a, m, a",David Lean,Not Rated,1948,"pickpocket,orphan,london england,boy,19th century","Oliver Twist is a movie starring Robert Newton, Alec Guinness, and Kay Walsh. An orphan named Oliver Twist meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their...",7.8,9855,USA,1h45m
5150,https://www.imdb.com//title/tt0101860/?ref_=tt_rec_tti,Fatal Instinct,"T, h, r, i, l, l, e, r",John Dirlam,R,1992,"homicide detective,female suspect,love interest,police shootout,murder investigation","Fatal Instinct is a movie starring Michael Madsen, Laura Johnson, and Antony Hamilton. A detective falls in love with the woman he is investigating in the murder of a real estate tycoon.",4.2,336,USA,1h35m
5151,https://www.imdb.com//title/tt0041947/?ref_=tt_rec_tti,Tarzan's Magic Fountain,"Action, Adventure, Fantasy, Romance",Lee Sholem,Approved,1949,"tarzan,fountain of youth,jungle,thirteenth part,elephant","Tarzan's Magic Fountain is a movie starring Lex Barker, Brenda Joyce, and Albert Dekker. An aviatrix emerges from the jungle looking as young as she was when her plane went down many years before. Unscrupulous hunters discover that...",6,455,USA,1h13m
5152,https://www.imdb.com//title/tt3802668/?ref_=tt_rec_tti,Govindudu Andari Vaadele,"Action, Drama",Krishna Vamsi,Not Rated,2014,"nightclub,first meeting of grandfather,surprise party,father son relationship","Govindudu Andari Vaadele is a movie starring Ram Charan, Kajal Aggarwal, and Srikanth. A man returns to India to find his family on the brink of a rift. He must push past his tendency to take everything lightly and work to heal his...",5.7,1527,India,2h40m
